sample_id,nearest_rmse
0,0.0891667376369836
1,0.08362744091221744
2,0.07864601806318998
3,0.08938537198147689
4,0.10619747175520959
5,0.10596512828507378
6,0.08945279762648378
7,0.07614667213854044
8,0.09233758213028258
9,0.09832237280252434
10,0.10054276151231968
11,0.08846111414907297
12,0.10211102899667535
13,0.09870430016726921
14,0.08570684934958687
15,0.11638125009620248
16,0.0932164650446109
17,0.12412898306119587
18,0.09833950560494567
19,0.12817756489600673
20,0.08379074394788402
21,0.0981912240643182
22,0.08879911323886165
23,0.09928025430727515
24,0.1024125904878791
25,0.08338123245042535
26,0.0944336339247548
27,0.09851624634386566
28,0.12441976680789425
29,0.10836986387997417
30,0.08879323632146809
31,0.08661183923744839
32,0.11874323713247874
33,0.12431330941852507
34,0.1042732258858083
35,0.10294772909788193
36,0.09605463985310612
37,0.09876694838135598
38,0.09677792735818293
39,0.09011749157863735
40,0.10722418691531917
41,0.12025462891274764
42,0.0994055441918661
43,0.10094538171604575
44,0.10114177857388332
45,0.09507498153019481
46,0.08209561389093505
47,0.10453284594025038
48,0.09769997775437923
49,0.09416573733064262
50,0.10029570126488101
51,0.07697010007295396
52,0.09610778253216418
53,0.09885715718888835
54,0.08335497673886991
55,0.1146144562285297
56,0.1053566486883759
57,0.11006264569316992
58,0.1068073730193665
59,0.08079017805515054
60,0.07982035107518977
61,0.10552636385576976
62,0.08803151339161051
63,0.09148457318848296
64,0.0850722465691781
65,0.135305179473722
66,0.10445985058860748
67,0.10323621403388017
68,0.11142416422704525
69,0.10017158965130027
70,0.08604954151837434
71,0.08488510539900694
72,0.09454208368344987
73,0.10236326176218
74,0.10691010582098083
75,0.08772534376898052
76,0.10156879966938225
77,0.0891172812139996
78,0.11508729602670895
79,0.110709098934581
80,0.1298332852040999
81,0.11489972889137279
82,0.0975879507351245
83,0.10013850523275061
84,0.11040117010622726
85,0.08889081490974098
86,0.09546250694906512
87,0.14041178525993803
88,0.09336565824505859
89,0.1054801884372525
90,0.11449557014760964
91,0.10276340890559572
92,0.08162400515086327
93,0.08531204940610405
94,0.10839193511280555
95,0.0828130097639632
96,0.11080789810501193
97,0.08484111579503224
98,0.08552495897892552
99,0.12014333920267353
100,0.1127785273096718
101,0.08799682104358394
102,0.08968906280538176
103,0.1259500741944139
104,0.09081533690735949
105,0.12740579806314145
106,0.08099708177923282
107,0.09115103369287715
108,0.0726287644139363
109,0.07099009304430753
110,0.10253638829478078
111,0.09716806982800323
112,0.09574327423519405
113,0.09501192653162234
114,0.08976451226740231
115,0.09561347164410966
116,0.11801469972814506
117,0.08774302215989374
118,0.09089764465381232
119,0.09536947864275998
120,0.09570806886878756
121,0.09311992146184124
122,0.09120380309838719
123,0.11326976915013162
124,0.08078812201677664
125,0.09586570343314756
126,0.09367554714654391
127,0.0962671124802924
128,0.09081357514354763
129,0.12129854477737807
130,0.08433764099850305
131,0.08361319871287062
132,0.10896787777357103
133,0.10772808981718263
134,0.09298502661664335
135,0.10893572545752941
136,0.09309232922553512
137,0.10568938433724963
138,0.08602137385308985
139,0.09424937071584757
140,0.0793753102413355
141,0.09720408156627999
142,0.10511759607863709
143,0.09662851524735966
144,0.09265926631599786
145,0.08120093051709763
146,0.09052609099485028
147,0.07619937837384842
148,0.11835922279616312
149,0.10160021776988239
150,0.10532764086574524
151,0.12149420939789647
152,0.10481104014077036
153,0.10468352202244709
154,0.0970600843071214
155,0.10439886590659941
156,0.09352116023541081
157,0.09054354624049266
158,0.09632672334755008
159,0.08617757505303869
160,0.08839094164577115
161,0.11033846856388554
162,0.08318872836640391
163,0.1046183870981085
164,0.1034552431796364
165,0.12421789283502725
166,0.11503001125390316
167,0.1008126121719905
168,0.08750060986989285
169,0.1102484154064327
170,0.09806771852553323
171,0.1271419008967952
172,0.10459204712745693
173,0.09631462203036847
174,0.11389992943411434
175,0.07198157061526256
176,0.06471363178735269
177,0.1450348422526946
178,0.09857994857972589
179,0.11238403120886681
180,0.09411883940290985
181,0.10015204196350666
182,0.09392746550522164
183,0.10094515981532248
184,0.0894515135988638
185,0.09393424777076956
186,0.10075255880631323
187,0.10759281097157353
188,0.11018256221510365
189,0.09645953573788253
190,0.10065953345538198
191,0.09631714854168089
192,0.09452767607247314
193,0.10917345604601701
194,0.10603316342390778
195,0.10215913845218302
196,0.1011406720199461
197,0.1010674559736129
198,0.08681831543144652
199,0.1249212609340297
