sample_id,nearest_rmse
0,0.1424166173572287
1,0.07093441579032814
2,0.11245571332191556
3,0.1022978711424487
4,0.09755580134917723
5,0.08129581393710235
6,0.08614138806335493
7,0.07983998274846259
8,0.124933881825959
9,0.08413985644218877
10,0.13616628542811982
11,0.08147198044141923
12,0.08234025633281143
13,0.12566197899742504
14,0.07479636155100876
15,0.1235569337782054
16,0.07741510735511654
17,0.07335405476011211
18,0.07176955267074678
19,0.08291098506407739
20,0.10155417004267533
21,0.08233379801488623
22,0.08847936299286308
23,0.08204630915747543
24,0.13123845875028298
25,0.08198827943593653
26,0.07876474331485098
27,0.07709260609473877
28,0.10116867225042894
29,0.07996864661836124
30,0.08714133136617615
31,0.08300247840338262
32,0.08189003549613832
33,0.0852779034353631
34,0.08240186263337632
35,0.09037818158628716
36,0.08589030768867231
37,0.09014672822890246
38,0.07593790819170432
39,0.07358198187937035
40,0.11197167221763628
41,0.0814085914488488
42,0.10855603905349046
43,0.07787056630747538
44,0.07858695878440249
45,0.10589723849768934
46,0.09527711507828512
47,0.07870829884671231
48,0.09807077778587868
49,0.09190413268710744
50,0.07692376408576965
51,0.08972048927277362
52,0.08206870627645979
53,0.07304332935852358
54,0.08124596539546343
55,0.09358750353432314
56,0.13751449379340003
57,0.08934278246860534
58,0.07100504031859327
59,0.08176877818037502
60,0.07820269745280264
61,0.0959255064689202
62,0.0935713625156824
63,0.09080949172713412
64,0.11613438854832471
65,0.13216135416029345
66,0.07957952804934523
67,0.0912963230970199
68,0.07728865810786183
69,0.12368933365090938
70,0.08784366625300843
71,0.07187171393534095
72,0.08348838942826128
73,0.0922276242417358
74,0.12938917301872102
75,0.08714429741755991
76,0.09674331720265451
77,0.08423808464760531
78,0.0964693401034084
79,0.07726243601422347
80,0.08231167860114148
81,0.0863060143871355
82,0.09653637258070856
83,0.0842016432642062
84,0.08186305995435422
85,0.07523975304975952
86,0.08497436863722618
87,0.09867872213898772
88,0.13099950004007646
89,0.07850504006853098
90,0.08955585857229342
91,0.07104118279028923
92,0.08155254192832713
93,0.07549514494014355
94,0.07978635962792784
95,0.08491668766104532
96,0.08447161120963921
97,0.10047186195650747
98,0.07870379574519312
99,0.09679074998072194
100,0.10765310851663862
101,0.08378782661903443
102,0.07736010032272925
103,0.13849242306527343
104,0.07884309821754806
105,0.0931587309950382
106,0.07482159728518029
107,0.10967911396135768
108,0.08198795679087195
109,0.07994022640128286
110,0.11408878257536059
111,0.12786198432655096
112,0.11528006300880395
113,0.07125185323314591
114,0.0766705806387943
115,0.10551163554585713
116,0.11534918501269431
117,0.10578263470381612
118,0.08583802995098617
119,0.11052037402241459
120,0.08464830206424954
121,0.11144516639895445
122,0.09436360778171962
123,0.0859582543508916
124,0.09711310036431467
125,0.07079051383397861
126,0.14190432769267378
127,0.11995906007810887
128,0.15163774305584685
129,0.07585324084502712
130,0.07981063230620572
131,0.08798810019019776
132,0.07693048953529445
133,0.07684577026817307
134,0.07590808220800331
135,0.07877250625779525
136,0.07981741572923444
137,0.08297807682587789
138,0.07784253564408224
139,0.11326658553088989
140,0.07928570629420399
141,0.07923741294484232
142,0.07737903911791602
143,0.09184397840207155
144,0.07699182851000626
145,0.0846190308126208
146,0.07769668382537025
147,0.09110721212332251
148,0.08456386880432985
149,0.08236050015012941
150,0.0796174003363248
151,0.07852699679260677
152,0.12974558016788146
153,0.08276279546520539
154,0.07120118442436131
155,0.08052680751539008
156,0.08853126961258334
157,0.08304405611687435
158,0.11100792134883701
159,0.13064516919495375
160,0.08936533698073584
161,0.11926186875199436
162,0.09012610890084372
163,0.07791830898283361
164,0.08925933332528524
165,0.08053788376496764
166,0.07907993464524139
167,0.08098838294598135
168,0.07476766843012123
169,0.08362673701467346
170,0.07217492915380755
171,0.0954071657753949
172,0.10376646424382721
173,0.0943286274788541
174,0.07592233907535702
175,0.09151317456302403
176,0.0801364764722019
177,0.09598808735959831
178,0.14504574961047506
179,0.07288518292499682
180,0.07526143713116663
181,0.07392059908561388
182,0.09283987886161439
183,0.1020121388865806
184,0.07370558049524202
185,0.0807947742656667
186,0.09712424766476971
187,0.0846379153932217
188,0.07979147851361057
189,0.10931388705398182
190,0.11964327915414352
191,0.07706503462806037
192,0.07799381861048788
193,0.10614569493073119
194,0.0732267146397564
195,0.09248710660031954
196,0.11555324541266547
197,0.08461242148395157
198,0.08307639661877825
199,0.08411910764483761
