sample_id,nearest_rmse
0,0.08052511998442691
1,0.08742468171057372
2,0.08725819971474166
3,0.07998903623200292
4,0.08280165582392407
5,0.08739696484869006
6,0.09069763092881769
7,0.08901460632282004
8,0.09950976053086297
9,0.12808151114531474
10,0.10061018813381256
11,0.09500936873336528
12,0.08763426889101557
13,0.08038733655754275
14,0.08232715516239175
15,0.08060066808282766
16,0.07998777279218496
17,0.0811659722554301
18,0.08737415509321711
19,0.15410799469390732
20,0.08449927204504108
21,0.12719409887118824
22,0.08934764471349473
23,0.08357613594839575
24,0.09032851543118679
25,0.08122360977223939
26,0.0817397395517755
27,0.10270437107642057
28,0.08532891343548835
29,0.07976157982661918
30,0.08592059572595043
31,0.0871926757425493
32,0.08816610815293799
33,0.08047071796172135
34,0.08009199596870419
35,0.08185234952343899
36,0.08753477269103382
37,0.08091997447547512
38,0.0798734509781878
39,0.13018310020913712
40,0.08795345021644115
41,0.0896711227277305
42,0.1536039582506908
43,0.08752091653635741
44,0.08038253764315509
45,0.12270665595356077
46,0.07986977936105731
47,0.08328330695696669
48,0.09665818009046986
49,0.08751726624109295
50,0.08626463434531861
51,0.1366750203310913
52,0.08788544028191267
53,0.12486764466090938
54,0.08319927015263165
55,0.08368333923386664
56,0.0803716876310846
57,0.0798526859208452
58,0.08739847288443808
59,0.08712588623618703
60,0.08933510556180645
61,0.08735574393856484
62,0.08883907398456728
63,0.09116320674827919
64,0.08763597523678313
65,0.08008704632787297
66,0.08814014231042935
67,0.09024248240051545
68,0.08623518760327445
69,0.08304465363011973
70,0.10112037510386598
71,0.08921253747072098
72,0.08632917614695512
73,0.0891863891305628
74,0.08342483817753152
75,0.09841575888410206
76,0.08230784826061581
77,0.08202115152294477
78,0.08472447430576613
79,0.11186717505922558
80,0.09588497518235871
81,0.11759438944614549
82,0.08358698572326531
83,0.08335517829637296
84,0.08990182442107113
85,0.08601244865889426
86,0.09037015404027957
87,0.11108884607574904
88,0.08021960018825053
89,0.08124200014544385
90,0.07972828816949232
91,0.08077173402340893
92,0.08818897589385793
93,0.1359614373957306
94,0.0862896259761231
95,0.14774303664294836
96,0.08073579564817866
97,0.10931039551946066
98,0.0853431140237146
99,0.08672215186686483
100,0.0819520886197496
101,0.07972892997982685
102,0.08726155889362935
103,0.1321332960943675
104,0.08509375190071294
105,0.12223517206635659
106,0.08919093932578988
107,0.07999847779239969
108,0.10993636508674379
109,0.09054365987882075
110,0.08737651456868356
111,0.0821046741894834
112,0.08791496431180668
113,0.08207503473703945
114,0.153806204684817
115,0.08815659534014064
116,0.08593428660609435
117,0.08291753870561885
118,0.15800430875830618
119,0.10013690215772109
120,0.08371303513462117
121,0.08279533784362794
122,0.07988984584800127
123,0.0938489979433183
124,0.08244528844523548
125,0.0816172365542941
126,0.09036350095363342
127,0.130108992809102
128,0.08735472663598233
129,0.08747235480805313
130,0.12055736943117834
131,0.0812961154173939
132,0.08033373566943425
133,0.10492786780177939
134,0.08952155395904836
135,0.14279350878046268
136,0.08740235667697004
137,0.08867096493475937
138,0.08390167280238343
139,0.08390666555433487
140,0.08120214085064656
141,0.08829199642216803
142,0.10468315071098845
143,0.08367170117699149
144,0.09332858976412578
145,0.09848636595128465
146,0.0823636173186975
147,0.14972503158801287
148,0.08541038136969933
149,0.0799919843230428
150,0.0875154685392219
151,0.08182205442435207
152,0.08250206952145078
153,0.08758272547810915
154,0.08482877925429506
155,0.09284801901438107
156,0.08562896173014606
157,0.1055474962945121
158,0.08918328841254888
159,0.08769761080159051
160,0.08617325037489709
161,0.10549092895923441
162,0.12689833620706148
163,0.0800326085946409
164,0.12182065102776148
165,0.07977677098596671
166,0.080696807463012
167,0.08088201648969166
168,0.09507587671245157
169,0.087493450412366
170,0.08937323228807212
171,0.08998888011575701
172,0.08082298656975573
173,0.09004672605456608
174,0.08878086767283616
175,0.08042041855495809
176,0.15990676089425498
177,0.08068884858690326
178,0.09455276467912549
179,0.08539300159022573
180,0.08777308019795971
181,0.07973066436509385
182,0.08676332539215283
183,0.12702872241392663
184,0.08408565201573331
185,0.09028308468036919
186,0.0840020994179923
187,0.12243279058060105
188,0.08907983204635016
189,0.08058835615721793
190,0.09997675115423403
191,0.08035721874160712
192,0.08023872040088657
193,0.08694277910759218
194,0.08376745547099244
195,0.08657043547024885
196,0.08040672992579784
197,0.08454958157403734
198,0.1134618087799791
199,0.10465771341278832
