sample_id,nearest_rmse
0,0.13648610531441424
1,0.07285390965324656
2,0.09397106620418288
3,0.10504893320622985
4,0.09170512998665152
5,0.1242724342631598
6,0.13053592573555725
7,0.08540507359872383
8,0.1132837469606173
9,0.0857166888435295
10,0.09908983409787654
11,0.08399812257170919
12,0.08089169211516811
13,0.10416421747912236
14,0.08464062423685517
15,0.08053201886561372
16,0.09264248353314208
17,0.13100326717990274
18,0.1036015420540394
19,0.09480050137022747
20,0.08351128437862809
21,0.07762230582920253
22,0.07870746067609914
23,0.1091170203096602
24,0.11780207913484242
25,0.09220252195011604
26,0.0826262048525827
27,0.07796073827753906
28,0.09019293428533218
29,0.10007343267145019
30,0.10256153589035963
31,0.08692998275380369
32,0.10894060269584688
33,0.1196121554353147
34,0.08898980014756155
35,0.09112216409389991
36,0.08006414306913034
37,0.08491655787037372
38,0.09444473919330498
39,0.07421132384569223
40,0.08628114346098026
41,0.10447043625151738
42,0.09479780368814232
43,0.08853845761131385
44,0.08667818351180331
45,0.09158046139920285
46,0.08156337039299613
47,0.08492625740474018
48,0.15597326265145106
49,0.10369722711106132
50,0.10077977280621175
51,0.10906661106107679
52,0.0874298780257809
53,0.11074158067331442
54,0.07601577943987345
55,0.12065217824427414
56,0.10466864323545026
57,0.0789789701747979
58,0.09703409850331024
59,0.09188373829889923
60,0.0894563922279826
61,0.12310795621981278
62,0.08198173859324417
63,0.07672580798869043
64,0.08228881644569037
65,0.08656970976023344
66,0.08036435931623201
67,0.08557391358989842
68,0.09274036699197306
69,0.08782684492942885
70,0.08274140743161211
71,0.0862287243761948
72,0.0785214959419545
73,0.09202824088591488
74,0.11282160341674437
75,0.08969130160624744
76,0.06853394619082952
77,0.10247332179635983
78,0.083137555914964
79,0.09743376404602236
80,0.14111256799423205
81,0.08317228610634533
82,0.1338867371502627
83,0.07590223140689525
84,0.09517033187781408
85,0.08764520076515657
86,0.10899281727538947
87,0.08982091020097689
88,0.07807418130207379
89,0.0817088841234946
90,0.08316640433267154
91,0.08073812831153135
92,0.12075288716345585
93,0.09937971999093798
94,0.08449574864534339
95,0.08142825576369787
96,0.09137084738831253
97,0.09166266009596644
98,0.0821455510547279
99,0.09152931757445167
100,0.11444532443872155
101,0.10780202252694623
102,0.08284843581070502
103,0.0871816603687366
104,0.07978251253589003
105,0.07763881402798935
106,0.08786209841755524
107,0.10982838829518556
108,0.10875947785358994
109,0.09947876855423962
110,0.11475085836414788
111,0.08295287579670244
112,0.0915466716158944
113,0.08277463564028296
114,0.09530923113378456
115,0.13171999302017814
116,0.08895368551940644
117,0.07815550566316154
118,0.08489738876827643
119,0.108528540638082
120,0.09333795935534847
121,0.08243297558532497
122,0.0740950268038667
123,0.12598853145036537
124,0.0946130270258664
125,0.1416304452932473
126,0.10008527024798294
127,0.08768366717080049
128,0.14439445229846565
129,0.09918804874088319
130,0.13710659287472673
131,0.09452598423698898
132,0.07875519885401513
133,0.08076570154117244
134,0.08170823100447341
135,0.07733498648409198
136,0.07391783499436036
137,0.08147205995606359
138,0.113098386002693
139,0.07937610951362732
140,0.09988161803021764
141,0.07129835797904682
142,0.08855415127165547
143,0.0784933325858052
144,0.08962641007475182
145,0.09892857773860665
146,0.0863930448788407
147,0.07639549721085027
148,0.11639263481399673
149,0.0956299111959713
150,0.08084654448579016
151,0.12346145892679591
152,0.09076767598001724
153,0.07163632586312649
154,0.10077144883661077
155,0.09040235819142715
156,0.08692214959700988
157,0.08794042121053261
158,0.09082450761944444
159,0.084504836674169
160,0.08662881260471923
161,0.07167696099217599
162,0.09105240777709608
163,0.0796271387932815
164,0.10437336975790772
165,0.10253262578065536
166,0.072904448802354
167,0.10282234801357701
168,0.07759827767368915
169,0.0893573129304931
170,0.10750209323731623
171,0.07539989437101578
172,0.08823278473186842
173,0.09647005285573186
174,0.10036036658424038
175,0.09204384833736784
176,0.09767331967449282
177,0.08387871812824285
178,0.08712105974027515
179,0.1259292526745589
180,0.10782912530425925
181,0.10965784900168021
182,0.07611448178921715
183,0.0963491328713274
184,0.0834632065014202
185,0.11583388360517692
186,0.0871116812687997
187,0.07555515114333798
188,0.08108328194385123
189,0.07290541592109334
190,0.08424185901304129
191,0.12041421020140584
192,0.1109342458590811
193,0.08585100295973144
194,0.13591046022535136
195,0.12511214447906846
196,0.11437962882989854
197,0.08171069150401196
198,0.07475946395129085
199,0.10536929774072311
