sample_id,nearest_rmse
0,0.09063811065664186
1,0.09075049486649854
2,0.12866837222521954
3,0.10212651200149099
4,0.10789663797267288
5,0.09934108625963473
6,0.09003391136346343
7,0.09074364629786229
8,0.08978836150959975
9,0.1032233749819286
10,0.09581147994901364
11,0.07689588919543036
12,0.11971334094633226
13,0.10367894619906579
14,0.09211219833259938
15,0.11606579822041498
16,0.12281761653364671
17,0.09290893577598862
18,0.0983793811696827
19,0.10783866579684241
20,0.0771045222761259
21,0.10738254754961146
22,0.09228470128595391
23,0.10219263864944346
24,0.08656552981823905
25,0.09511708312433587
26,0.11454992404015898
27,0.10367220749013054
28,0.10133060112610082
29,0.08231715017358208
30,0.10162850584232601
31,0.09081808057324564
32,0.1137010502871407
33,0.11410293555735775
34,0.09805510311626885
35,0.08558320663792542
36,0.10381027033037181
37,0.09400717808288475
38,0.1188405366183351
39,0.08736925354573401
40,0.10219301188754307
41,0.0867911158132541
42,0.10703341530646865
43,0.08940292127688493
44,0.10080918776916721
45,0.10636349005765773
46,0.09736780978292665
47,0.08408860498044152
48,0.11731832032893105
49,0.09558050839497877
50,0.11178939508725916
51,0.07565157188671255
52,0.09547625280282393
53,0.13978068440575098
54,0.10701699435852004
55,0.08879979752632601
56,0.09888413700089273
57,0.08218635255819381
58,0.09069865757355017
59,0.12425533173345604
60,0.1082024064029704
61,0.09866938403403094
62,0.09158735581933172
63,0.10412131539773521
64,0.0875537541413406
65,0.09896595559674613
66,0.10357296529608281
67,0.1204999585180045
68,0.1135424303291146
69,0.11058924928020253
70,0.13067575266855158
71,0.08612169684550765
72,0.11762512529188217
73,0.09853211938302793
74,0.08164956780621681
75,0.08961283709054656
76,0.10665043488684126
77,0.09558012534991858
78,0.08973313861515021
79,0.07800514150829656
80,0.09549276162966004
81,0.09351658689441307
82,0.10511220101466284
83,0.07581882913689349
84,0.09623675340386356
85,0.11290634939108876
86,0.07776663009412206
87,0.0932713469926413
88,0.1044483770792452
89,0.08145425805331363
90,0.0767824997650867
91,0.10248042192608085
92,0.08806380127716602
93,0.08916172127242122
94,0.07338143830526668
95,0.12965964144093128
96,0.10962380652496266
97,0.10824982777611059
98,0.0939155692519557
99,0.08163920015801505
100,0.10510151389606665
101,0.094102938344968
102,0.077617110960489
103,0.10194191457072921
104,0.08926551231888746
105,0.09417540196552542
106,0.09830200977565523
107,0.11208776521464285
108,0.09342149613599081
109,0.10305719793075149
110,0.11090791223760511
111,0.10273379876396328
112,0.0820362160233351
113,0.09257996243886851
114,0.09350507612811454
115,0.11950938566278746
116,0.10862881326027546
117,0.09966216582248467
118,0.0871345090664547
119,0.07426541178606592
120,0.10727768136325083
121,0.1202292522090471
122,0.1235680892545476
123,0.07891074397383976
124,0.10141953759047322
125,0.07686832800727621
126,0.07313235814483617
127,0.08583573737157972
128,0.08499755506510588
129,0.09174626177878724
130,0.1060907017871872
131,0.10222227612585336
132,0.09630622244845416
133,0.08763291288475465
134,0.12141951172590676
135,0.08515270875765424
136,0.09669906222011908
137,0.09177789095294417
138,0.08919461350138914
139,0.09630639298002208
140,0.10657309900054043
141,0.11067633816388289
142,0.10186321503438321
143,0.09363452885348664
144,0.09508636443282986
145,0.10092248164449465
146,0.09572355431391007
147,0.09941450775091365
148,0.07823070104045962
149,0.10173525093032643
150,0.09118062681865201
151,0.12385179819211879
152,0.09644213066332621
153,0.09871352036464817
154,0.11443867082862093
155,0.11421762924155066
156,0.08328416507371589
157,0.10131796503600525
158,0.08854262812581423
159,0.0936036676595716
160,0.09186411817968915
161,0.12074850531163586
162,0.10959018429877607
163,0.12481921856483234
164,0.12224703377513663
165,0.09738414272312503
166,0.11469739520422206
167,0.11743362266921754
168,0.10219781581811045
169,0.11200798003538326
170,0.0862303194162759
171,0.08573184221468266
172,0.10745315812302647
173,0.08662040585929365
174,0.08282856352304958
175,0.11548173659788522
176,0.11148978793166606
177,0.08713906186013833
178,0.08341502720905852
179,0.13033439780250206
180,0.09174048671248486
181,0.09461213285685541
182,0.15297160549291014
183,0.11265607603181842
184,0.07768490917943617
185,0.10053965349293734
186,0.11020116859296772
187,0.08696956277924339
188,0.09664164092163915
189,0.07371198688347902
190,0.07595746165545143
191,0.09600948131433436
192,0.07712474691963295
193,0.11877040145427757
194,0.08414842591532616
195,0.09408491596694955
196,0.10904719152395796
197,0.11827663463222193
198,0.07905504586537226
199,0.0917366224113483
